year,school,Overall_W,Overall_SRS,made_it
2003,Fordham,2,-9.48,0
2003,Fresno State,20,5.29,0
2003,Furman,14,-7.33,0
2003,Gardner-Webb,5,-11.04,0
2003,George Mason,16,2.27,0
2003,George Washington,12,2.82,0
2003,Georgetown,19,12.86,0
2003,Georgia Southern,16,-7.77,0
2003,Georgia State,14,-6.1,0
2003,Georgia Tech,16,12.2,0
2003,Georgia,19,17.3,0
2003,Gonzaga,24,12.26,1
2003,Grambling,12,-17.04,0
2003,Green Bay,10,-3.32,0
2003,Hampton,19,-7.85,0
2003,Hartford,16,-5.47,0
2003,Harvard,12,-5.8,0
2003,Hawaii,19,4.53,0
2003,High Point,7,-15.76,0
2003,Hofstra,8,-8.57,0
2003,Holy Cross,26,5.26,1
2003,Houston,8,-3.03,0
2003,Howard,13,-10.35,0
2003,Idaho State,15,-3.25,0
2003,Idaho,13,-4.16,0
2003,Illinois-Chicago,21,6.15,0
2003,Illinois State,8,-3.41,0
2003,Illinois,25,19.82,1
2003,Indiana State,7,-6.95,0
2003,Indiana,21,12.63,1
2003,Iona,17,-0.09,0
2003,Iowa State,17,9.82,0
2003,Iowa,17,8.44,0
2003,Fort Wayne,9,-10.94,0
2003,IUPUI,20,-2.43,1
2003,Jackson State,10,-11.97,0
2003,Jacksonville State,20,-5.75,0
2003,Jacksonville,13,-10.41,0
2003,James Madison,13,-4.76,0
2003,Kansas State,13,10.13,0
2003,Kansas,30,25,1
2003,Kent State,21,5.03,0
2003,Kentucky,32,22.47,1
2003,La Salle,12,0.06,0
2003,Lafayette,13,-8.14,0
2003,Lamar,13,-9.22,0
2003,Lehigh,16,-6.59,0
2003,Liberty,14,-13.91,0
2003,Long Beach State,5,-12.82,0
2003,Long Island University,9,-13.65,0
2003,Louisiana,20,7.92,0
2003,Louisiana-Monroe,12,-10.89,0
2003,Louisiana State,21,16.08,1
2003,Louisiana Tech,12,-1.39,0
2003,Louisville,25,19.81,1
2003,Loyola (IL),15,0.81,0
2003,Loyola Marymount,11,-3.23,0
2003,Loyola (MD),4,-16.71,0
2003,Maine,14,-4.37,0
2003,Manhattan,23,5.78,1
2003,Marist,13,-4.96,0
2003,Marquette,27,16.28,1
2003,Marshall,14,-0.74,0
2003,Maryland-Baltimore County,7,-14.74,0
2003,Maryland-Eastern Shore,5,-19.83,0
2003,Maryland,21,20.56,1
2003,Massachusetts,11,-1.98,0
2003,McNeese State,15,-6.99,0
2003,Memphis,23,13.23,1
2003,Mercer,23,-3.89,0
2003,Miami (FL),11,6.05,0
2003,Miami (OH),13,1.83,0
2003,Michigan State,22,16.12,1
2003,Michigan,17,9.62,0
2003,Middle Tennessee,16,1,0
2003,Milwaukee,24,7.71,1
2003,Minnesota,19,9.11,0
2003,Mississippi State,21,17.65,1
2003,Mississippi Valley State,15,-9.03,0
2003,Mississippi,14,9.25,0
2003,Missouri-Kansas City,9,-9.72,0
2003,Missouri State,17,6.06,0
2003,Missouri,22,14.87,1
2003,Monmouth,15,-8.55,0
2003,Montana State,11,-4.75,0
2003,Montana,13,-2.64,0
2003,Morehead State,20,0.15,0
2003,Morgan State,7,-20.8,0
2003,Morris Brown,8,-25.25,0
2003,Mount St. Mary's,11,-14.26,0
2003,Murray State,17,2.49,0
2003,Navy,8,-11.56,0
2003,Nebraska,11,3.46,0
2003,Nevada-Las Vegas,21,9.01,0
2003,Nevada,18,5.99,0
2003,New Hampshire,5,-17.07,0
2003,New Mexico State,20,4.69,0
2003,New Mexico,10,-0.5,0
2003,New Orleans,15,-0.22,0
2003,Niagara,17,-2.47,0
2003,Nicholls State,3,-21.86,0
2003,Norfolk State,14,-13.83,0
2003,North Carolina-Asheville,15,-13.19,1
2003,North Carolina A&T,1,-27.96,0
2003,North Carolina-Greensboro,7,-8.6,0
2003,North Carolina State,18,11.76,1
2003,North Carolina-Wilmington,24,8.52,1
2003,North Carolina,19,11.22,0
2003,North Texas,7,-7.25,0
2003,Northeastern,16,-5.09,0
2003,Northern Arizona,15,-3.64,0
2003,Northern Illinois,17,0.92,0
2003,Northern Iowa,11,-2.09,0
2003,Northwestern State,6,-15.47,0
2003,Northwestern,12,2.36,0
2003,Notre Dame,24,17.32,1
2003,Oakland,17,-2.4,0
2003,Ohio State,17,8.02,0
2003,Ohio,14,-0.96,0
2003,Oklahoma State,22,14.62,1
2003,Oklahoma,27,18.86,1
2003,Old Dominion,12,-0.16,0
2003,Oral Roberts,18,0.12,0
2003,Oregon State,13,3.86,0
2003,Oregon,23,14.05,1
2003,Pacific,12,-1.02,0
2003,Penn State,7,-2.08,0
2003,Pennsylvania,22,8.44,1
2003,Pepperdine,15,0.86,0
2003,Pittsburgh,28,21.49,1
2003,Portland State,5,-9.32,0
2003,Portland,11,-4.56,0
2003,Prairie View,17,-9.49,0
2003,Princeton,16,0.29,0
2003,Providence,18,11.64,0
2003,Purdue,19,15.95,1
2003,Quinnipiac,17,-7.88,0
2003,Radford,10,-19.2,0
2003,Rhode Island,19,3.51,0
2003,Rice,19,3.29,0
2003,Richmond,15,6.19,0
2003,Rider,12,-5.2,0
2003,Robert Morris,10,-13.04,0
2003,Rutgers,12,5.09,0
2003,Sacramento State,12,-10.02,0
2003,Sacred Heart,8,-15.73,0
2003,Saint Francis (PA),14,-9.9,0
2003,Saint Joseph's,23,14.61,1
2003,Saint Louis,16,6.84,0
2003,Saint Mary's (CA),15,1.94,0
2003,Saint Peter's,10,-7.52,0
2003,Sam Houston State,23,-1.65,1
2003,Samford,13,-5.67,0
2003,San Diego State,16,5.11,0
2003,San Diego,18,5.46,1
2003,San Francisco,15,2.07,0
2003,San Jose State,7,-8.81,0
2003,Santa Clara,13,-4.59,0
2003,Savannah State,3,-25.57,0
2003,Seton Hall,17,9.66,0
2003,Siena,21,2.68,0
2003,South Alabama,14,0.52,0
2003,South Carolina State,20,-9.2,1
2003,South Carolina,12,7.39,0
2003,South Florida,15,4.2,0
2003,Southeast Missouri State,11,-8.36,0
2003,Southeastern Louisiana,11,-10.77,0
2003,Southern California,13,7.25,0
2003,Southern Illinois,24,8.57,1
2003,Southern Methodist,17,1.76,0
2003,Southern Mississippi,13,0.61,0
2003,Southern Utah,11,-9.4,0
2003,Southern,9,-17.5,0
2003,St. Bonaventure,13,5.75,0
2003,St. Francis (NY),14,-8.82,0
2003,St. John's (NY),21,9.71,0
2003,Stanford,24,13.25,1
2003,Stephen F. Austin,21,-1.24,0
2003,Stetson,7,-14.28,0
2003,Stony Brook,13,-9.08,0
2003,Syracuse,30,19.02,1
2003,Temple,18,7.16,0
2003,Tennessee-Martin,14,-8.03,0
2003,Tennessee State,2,-23.93,0
2003,Tennessee Tech,20,0.77,0
2003,Tennessee,17,9.88,0
2003,Texas A&M-Corpus Christi,14,-9.95,0
2003,Texas A&M,14,5.98,0
2003,Texas-Arlington,16,-6.13,0
2003,Texas Christian,9,0.44,0
2003,Texas-El Paso,6,-10.72,0
2003,Texas-Rio Grande Valley,10,-14.75,0
2003,Texas-San Antonio,10,-11.19,0
2003,Texas Southern,18,-9.57,1
2003,Texas State,17,-4.45,0
2003,Texas Tech,22,14.8,0
2003,Texas,26,18.91,1
2003,Toledo,13,1.82,0
2003,Towson,4,-18.74,0
2003,Troy,26,2.86,1
2003,Tulane,16,6.01,0
2003,Tulsa,23,10.41,1
2003,UCLA,10,6.33,0
2003,Utah State,24,4.16,1
2003,Utah,25,11,1
2003,Valparaiso,20,3.84,0
2003,Vanderbilt,11,6.15,0
2003,Vermont,21,-1.32,1
2003,Villanova,15,9.11,0
2003,Virginia Commonwealth,18,2.78,0
2003,VMI,10,-13.36,0
2003,Virginia Tech,11,2.3,0
2003,Virginia,16,7.51,0
2003,Wagner,21,-3.33,1
2003,Wake Forest,25,16.96,1
2003,Washington State,7,-1.45,0
2003,Washington,10,4.65,0
2003,Weber State,26,4.56,1
2003,West Virginia,14,4.08,0
2003,Western Carolina,9,-11.8,0
2003,Western Illinois,7,-14.01,0
2003,Western Kentucky,24,7.71,1
2003,Western Michigan,20,6.66,0
2003,Wichita State,18,2.39,0
2003,William & Mary,12,-9.32,0
2003,Winthrop,20,-7.74,0
2003,Wisconsin,24,17.48,1
2003,Wofford,14,-4.99,0
2003,Wright State,10,-4.71,0
2003,Wyoming,21,5.75,0
2003,Xavier,26,16.08,1
2003,Yale,14,-1.07,0
2003,Youngstown State,9,-8.77,0
2004,Air Force,22,9.12,1
2004,Akron,13,-0.39,0
2004,Alabama A&M,13,-15.88,0
2004,Alabama-Birmingham,22,11.76,1
2004,Alabama State,16,-11.1,1
2004,Alabama,20,14.29,1
2004,Albany (NY),5,-15.33,0
2004,Alcorn State,11,-20.17,0
2004,American,18,-4.59,0
2004,Appalachian State,9,-5.83,0
2004,Arizona State,10,2.83,0
2004,Arizona,20,15.3,1
2004,Little Rock,17,-1,0
2004,Arkansas-Pine Bluff,1,-30.69,0
2004,Arkansas State,17,-1.57,0
2004,Arkansas,12,6.53,0
2004,Army,6,-22.76,0
2004,Auburn,14,10.32,0
2004,Austin Peay,22,1.42,0
2004,Ball State,14,1.03,0
2004,Baylor,8,-2.73,0
2004,Belmont,21,1.7,0
2004,Bethune-Cookman,8,-18.49,0
2004,Binghamton,14,-9.09,0
2004,Birmingham-Southern,20,-3.27,0
2004,Boise State,23,8.85,0
2004,Boston College,24,11.99,1
2004,Boston University,23,1.12,0
2004,Bowling Green State,14,-1.26,0
2004,Bradley,15,-0.08,0
2004,Brigham Young,21,12.7,1
2004,Brown,14,-5.4,0
2004,Bucknell,14,-4.21,0
2004,Buffalo,17,2.36,0
2004,Butler,16,1.8,0
2004,Cal Poly,11,-3.39,0
2004,Cal State Fullerton,11,-4.03,0
2004,Cal State Northridge,14,-1.9,0
2004,UC-Irvine,11,-3.33,0
2004,UC-Riverside,11,-3.62,0
2004,UC-Santa Barbara,16,2.4,0
2004,University of California,13,6.29,0
2004,Campbell,3,-21.16,0
2004,Canisius,10,-6.2,0
2004,Centenary (LA),16,-2.43,0
2004,Central Connecticut State,14,-6.69,0
2004,Central Florida,25,1.86,1
2004,Central Michigan,6,-9.38,0
2004,Charleston Southern,6,-15.23,0
2004,Charlotte,21,12.24,1
2004,Chattanooga,19,-1.39,0
2004,Chicago State,12,-6.08,0
2004,Cincinnati,25,18.75,1
2004,Citadel,6,-19.9,0
2004,Clemson,10,5.87,0
2004,Cleveland State,4,-10.32,0
2004,Coastal Carolina,14,-7.13,0
2004,Colgate,15,-10.81,0
2004,College of Charleston,20,1.14,0
2004,Colorado State,13,1.98,0
2004,Colorado,18,9.68,0
2004,Columbia,10,-9.53,0
2004,Connecticut,33,22.64,1
2004,Coppin State,18,-8.03,0
2004,Cornell,11,-6.19,0
2004,Creighton,20,8.51,0
2004,Dartmouth,3,-18.29,0
2004,Davidson,17,-1.76,0
2004,Dayton,24,7.11,1
2004,Delaware State,13,-8.44,0
2004,Delaware,16,-0.66,0
2004,Denver,14,-2.37,0
2004,DePaul,22,9.06,1
2004,Detroit Mercy,19,5.74,0
2004,Drake,12,-0.07,0
2004,Drexel,18,3.54,0
2004,Duke,31,25.67,1
2004,Duquesne,12,1.16,0
2004,East Carolina,13,5.16,0
2004,East Tennessee State,27,4.19,1
2004,Eastern Illinois,6,-11.05,0
2004,Eastern Kentucky,14,-5.85,0
2004,Eastern Michigan,13,-3.98,0
2004,Eastern Washington,17,0.83,1
2004,Elon,12,-9.45,0
2004,Evansville,7,-3.68,0
2004,Fairfield,19,1.02,0
2004,Fairleigh Dickinson,17,-7.11,0
2004,Florida A&M,15,-9.85,1
2004,Florida Atlantic,9,-7.22,0
2004,Florida International,5,-15.26,0
2004,Florida State,19,14.46,0
2004,Florida,20,16.29,1
2004,Fordham,6,-8.22,0
2004,Fresno State,14,5.75,0
2004,Furman,17,-2.12,0
2004,Gardner-Webb,9,-11.42,0
2004,George Mason,23,4.01,0
2004,George Washington,18,9.06,0
2004,Georgetown,13,4.55,0
2004,Georgia Southern,21,-1.2,0
2004,Georgia State,20,0.03,0
2004,Georgia Tech,28,20.66,1
2004,Georgia,16,8.93,0
2004,Gonzaga,28,18.94,1
2004,Grambling,11,-16.09,0
2004,Green Bay,17,-1.15,0
2004,Hampton,13,-10.42,0
2004,Hartford,12,-12.15,0
2004,Harvard,4,-16.19,0
2004,Hawaii,21,7.7,0
2004,High Point,19,-8.74,0
2004,Hofstra,14,0.07,0
2004,Holy Cross,13,-1.77,0
2004,Houston,9,-1.86,0
2004,Howard,6,-15.54,0
2004,Idaho State,13,-9.1,0
2004,Idaho,14,-0.82,0
2004,Illinois-Chicago,24,6,1
2004,Illinois State,10,-0.6,0
2004,Illinois,26,16.93,1
2004,Indiana State,9,-1.77,0
2004,Indiana,14,5.18,0
2004,Iona,11,-5.08,0
2004,Iowa State,20,9.22,0
2004,Iowa,16,8.69,0
2004,Fort Wayne,3,-10.58,0
2004,IUPUI,21,1.43,0
2004,Jackson State,12,-13.33,0
2004,Jacksonville State,14,-8.35,0
2004,Jacksonville,13,-12.12,0
2004,James Madison,7,-7.99,0
2004,Kansas State,14,8.7,0
2004,Kansas,24,17.1,1
2004,Kent State,22,7.79,0
2004,Kentucky,27,18.83,1
2004,La Salle,10,-1.93,0
2004,Lafayette,18,-5.21,0
2004,Lamar,11,-11.18,0
2004,Lehigh,20,-7.3,1
2004,Liberty,18,-3.12,1
2004,Lipscomb,7,-15.18,0
2004,Long Beach State,6,-10.95,0
2004,Long Island University,8,-14.41,0
2004,Louisiana,20,6.24,1
2004,Louisiana-Monroe,12,-11.58,0
2004,Louisiana State,18,9.11,0
2004,Louisiana Tech,15,2.27,0
2004,Louisville,20,18.6,1
2004,Loyola (IL),9,-4.14,0
2004,Loyola Marymount,15,-2.14,0
2004,Loyola (MD),1,-18.26,0
2004,Maine,20,-5.07,0
2004,Manhattan,25,9.29,1
2004,Marist,6,-11.69,0
2004,Marquette,19,6.48,0
2004,Marshall,12,-2.19,0
2004,Maryland-Baltimore County,7,-10.29,0
2004,Maryland-Eastern Shore,8,-20.86,0
2004,Maryland,20,16.96,1
2004,Massachusetts,10,-2.31,0
2004,McNeese State,11,-7.95,0
2004,Memphis,22,13.06,1
2004,Mercer,12,-8.52,0
2004,Miami (FL),14,5.38,0
2004,Miami (OH),18,2.46,0
2004,Michigan State,18,12.15,1
2004,Michigan,23,11.78,0
2004,Middle Tennessee,17,-0.67,0
2004,Milwaukee,20,6.43,0
2004,Minnesota,12,3.73,0
2004,Mississippi State,26,16.78,1
2004,Mississippi Valley State,22,-4.39,0
2004,Mississippi,13,4.18,0
2004,Missouri-Kansas City,15,0.07,0
2004,Missouri State,19,5.07,0
2004,Missouri,16,10.67,0
2004,Monmouth,21,-4.84,1
2004,Montana State,14,-4.43,0
2004,Montana,10,-6.1,0
2004,Morehead State,16,-5.71,0
2004,Morgan State,11,-13.23,0
2004,Mount St. Mary's,10,-10.78,0
2004,Murray State,28,7.22,1
2004,Navy,5,-21.66,0
2004,Nebraska,18,12.66,0
2004,Nevada-Las Vegas,18,7.49,0
2004,Nevada,25,14.91,1
2004,New Hampshire,10,-11.43,0
2004,New Mexico State,13,-3.34,0
2004,New Mexico,14,4.87,0
2004,New Orleans,17,-2.36,0
2004,Niagara,22,3.26,0
2004,Nicholls State,6,-20.47,0
2004,Norfolk State,12,-15.02,0
2004,North Carolina-Asheville,9,-14.67,0
2004,North Carolina A&T,3,-24.41,0
2004,North Carolina-Greensboro,11,-7.36,0
2004,North Carolina State,21,18.45,1
2004,North Carolina-Wilmington,15,1.44,0
2004,North Carolina,19,19.4,1
2004,North Texas,13,-6.23,0
2004,Northeastern,19,-4.62,0
2004,Northern Arizona,15,-4.34,0
2004,Northern Illinois,10,-4.33,0
2004,Northern Iowa,21,6.87,1
2004,Northwestern State,11,-9.87,0
2004,Northwestern,14,4.63,0
2004,Notre Dame,19,10.69,0
2004,Oakland,13,-1.01,0
2004,Ohio State,14,1.52,0
2004,Ohio,10,-3.19,0
2004,Oklahoma State,31,20.85,1
2004,Oklahoma,20,10.53,0
2004,Old Dominion,17,3.93,0
2004,Oral Roberts,17,-0.06,0
2004,Oregon State,12,1.49,0
2004,Oregon,18,8.65,0
2004,Pacific,25,5.76,1
2004,Penn State,9,-2.97,0
2004,Pennsylvania,17,5.76,0
2004,Pepperdine,15,1.95,0
2004,Pittsburgh,31,18.2,1
2004,Portland State,11,-5.24,0
2004,Portland,11,-0.96,0
2004,Prairie View,7,-20.55,0
2004,Princeton,20,1.54,1
2004,Providence,20,14.87,1
2004,Purdue,17,9.72,0
2004,Quinnipiac,9,-12.7,0
2004,Radford,12,-11.04,0
2004,Rhode Island,20,7.19,0
2004,Rice,22,7.52,0
2004,Richmond,20,10.07,1
2004,Rider,17,-5.61,0
2004,Robert Morris,14,-10.38,0
2004,Rutgers,20,8.53,0
2004,Sacramento State,13,-4.2,0
2004,Sacred Heart,12,-11.66,0
2004,Saint Francis (PA),13,-10.67,0
2004,Saint Joseph's,30,20.03,1
2004,Saint Louis,19,7.74,0
2004,Saint Mary's (CA),19,8.04,0
2004,Saint Peter's,17,-2.43,0
2004,Sam Houston State,13,-12.48,0
2004,Samford,12,-8.68,0
2004,San Diego State,14,4.92,0
2004,San Diego,4,-10.28,0
2004,San Francisco,17,-1.95,0
2004,San Jose State,6,-4.34,0
2004,Santa Clara,16,0.8,0
2004,Savannah State,4,-22.3,0
2004,Seton Hall,21,14.28,1
2004,Siena,14,-4.66,0
2004,South Alabama,12,-4.37,0
2004,South Carolina State,18,-6.82,0
2004,South Carolina,23,12.77,1
2004,South Florida,7,-2.3,0
2004,Southeast Missouri State,11,-5.49,0
2004,Southeastern Louisiana,20,-5.07,0
2004,Southern California,13,3.13,0
2004,Southern Illinois,25,10.7,1
2004,Southern Methodist,12,0.69,0
2004,Southern Mississippi,13,-1.7,0
2004,Southern Utah,10,-8.38,0
2004,Southern,12,-13,0
2004,St. Bonaventure,7,-7.09,0
2004,St. Francis (NY),15,-7.22,0
2004,St. John's (NY),6,-1.08,0
2004,Stanford,30,17.46,1
2004,Stephen F. Austin,21,-2.1,0
2004,Stetson,12,-10.23,0
2004,Stony Brook,10,-11.55,0
2004,Syracuse,23,13.06,1
2004,Temple,15,5.58,0
2004,Tennessee-Martin,10,-8.57,0
2004,Tennessee State,7,-11.41,0
2004,Tennessee Tech,13,-6.23,0
2004,Tennessee,15,7.39,0
2004,Texas A&M-Corpus Christi,15,-5.73,0
2004,Texas A&M,7,-1.51,0
2004,Texas-Arlington,17,-6.13,0
2004,Texas Christian,12,1.39,0
2004,Texas-El Paso,24,11.42,1
2004,Texas-Rio Grande Valley,14,-8.91,0
2004,Texas-San Antonio,19,-7.22,1
2004,Texas Southern,14,-13.84,0
2004,Texas State,13,-9.19,0
2004,Texas Tech,23,14.71,1
2004,Texas,25,18.52,1
2004,Toledo,20,2.23,0
2004,Towson,8,-10.09,0
2004,Troy,24,4.57,0
2004,Tulane,11,-3.16,0
2004,Tulsa,9,1.28,0
2004,UCLA,11,3.35,0
2004,Utah State,25,9.03,0
2004,Utah,24,11.37,1
2004,Valparaiso,18,-0.09,1
2004,Vanderbilt,23,15.7,1
2004,Vermont,22,-2.75,1
2004,Villanova,18,10.04,0
2004,Virginia Commonwealth,23,6.8,1
2004,VMI,6,-19.8,0
2004,Virginia Tech,15,3.29,0
2004,Virginia,18,9.07,0
2004,Wagner,13,-10.53,0
2004,Wake Forest,21,18.45,1
2004,Washington State,13,2.98,0
2004,Washington,19,9.46,1
2004,Weber State,15,-1.89,0
2004,West Virginia,17,6.08,0
2004,Western Carolina,13,-7.17,0
2004,Western Illinois,3,-13.93,0
2004,Western Kentucky,15,1.63,0
2004,Western Michigan,26,12.31,1
2004,Wichita State,21,8.93,0
2004,William & Mary,7,-5.76,0
2004,Winthrop,16,-6.28,0
2004,Wisconsin,25,18.96,1
2004,Wofford,9,-12.31,0
2004,Wright State,14,-2.1,0
2004,Wyoming,11,5.52,0
2004,Xavier,26,13.84,1
2004,Yale,12,-4.05,0
2004,Youngstown State,8,-6.67,0
2005,Air Force,18,8.61,0
2005,Akron,19,7.03,0
2005,Alabama A&M,18,-11.96,1
2005,Alabama-Birmingham,22,10.42,1
2005,Alabama State,15,-14.99,0
2005,Alabama,24,16.74,1
2005,Albany (NY),13,-2.63,0
2005,Alcorn State,7,-23.59,0
2005,American,16,-3.19,0
2005,Appalachian State,18,-3.76,0
2005,Arizona State,18,9.21,0
2005,Arizona,30,18,1
2005,Little Rock,18,-0.46,0
2005,Arkansas-Pine Bluff,7,-20.71,0
2005,Arkansas State,16,-1.17,0
2005,Arkansas,18,12.33,0
2005,Army,3,-20.27,0
2005,Auburn,14,2.06,0
2005,Austin Peay,13,-3.76,0
2005,Ball State,15,4.27,0
2005,Baylor,9,-2.79,0
2005,Belmont,14,-7.08,0
2005,Bethune-Cookman,13,-15.87,0
2005,Binghamton,12,-4.46,0
2005,Birmingham-Southern,16,-7.24,0
2005,Boise State,16,-2.96,0
2005,Boston College,25,14.38,1
2005,Boston University,20,3.24,0
2005,Bowling Green State,18,1.98,0
2005,Bradley,13,3.23,0
2005,Brigham Young,9,1.02,0
2005,Brown,12,-7.29,0
2005,Bucknell,23,2.12,1
2005,Buffalo,23,5.96,0
2005,Butler,13,0.62,0
2005,Cal Poly,5,-12.76,0
2005,Cal State Fullerton,21,0.31,0
2005,Cal State Northridge,18,1.74,0
2005,UC-Irvine,16,-2.8,0
2005,UC-Riverside,9,-8.51,0
2005,UC-Santa Barbara,11,-4.14,0
2005,University of California,13,2.59,0
2005,Campbell,2,-20.8,0
2005,Canisius,11,-8.79,0
2005,Centenary (LA),3,-16.77,0
2005,Central Connecticut State,12,-8.26,0
2005,Central Florida,24,-4.91,1
2005,Central Michigan,10,-7.35,0
2005,Charleston Southern,13,-12.49,0
2005,Charlotte,21,9.63,1
2005,Chattanooga,20,-1.37,1
2005,Chicago State,9,-7.44,0
2005,Cincinnati,25,17.64,1
2005,Citadel,12,-13.98,0
2005,Clemson,16,11.23,0
2005,Cleveland State,9,-4.7,0
2005,Coastal Carolina,10,-11.9,0
2005,Colgate,12,-8.62,0
2005,College of Charleston,18,-0.66,0
2005,Colorado State,11,2.36,0
2005,Colorado,14,4.91,0
2005,Columbia,12,-8.56,0
2005,Connecticut,23,18.82,1
2005,Coppin State,14,-8.51,0
2005,Cornell,13,-7.65,0
2005,Creighton,23,10.14,1
2005,Dartmouth,10,-11.2,0
2005,Davidson,23,1.64,0
2005,Dayton,18,3.52,0
2005,Delaware State,19,-6.68,1
2005,Delaware,11,-5.66,0
2005,Denver,20,4.56,0
2005,DePaul,20,8.95,0
2005,Detroit Mercy,14,1.63,0
2005,Drake,13,2.26,0
2005,Drexel,17,1.82,0
2005,Duke,27,23.01,1
2005,Duquesne,8,-6.6,0
2005,East Carolina,9,-2.61,0
2005,East Tennessee State,10,-9.8,0
2005,Eastern Illinois,12,-7.75,0
2005,Eastern Kentucky,22,-2.68,1
2005,Eastern Michigan,12,-2.37,0
2005,Eastern Washington,8,-8.61,0
2005,Elon,8,-10.93,0
2005,Evansville,11,0.81,0
2005,Fairfield,15,-2.19,0
2005,Fairleigh Dickinson,20,-4.13,1
2005,Florida A&M,14,-15.06,0
2005,Florida Atlantic,10,-9.02,0
2005,Florida International,13,-3.9,0
2005,Florida State,12,6.82,0
2005,Florida,24,20.18,1
2005,Fordham,13,-1.79,0
2005,Fresno State,16,1.14,0
2005,Furman,16,-3.96,0
2005,Gardner-Webb,18,-5.88,0
2005,George Mason,16,0.93,0
2005,George Washington,22,10.62,1
2005,Georgetown,19,9.86,0
2005,Georgia Southern,18,-2.32,0
2005,Georgia State,14,-8.08,0
2005,Georgia Tech,20,17.21,1
2005,Georgia,8,-1.22,0
2005,Gonzaga,26,13.3,1
2005,Grambling,14,-17.12,0
2005,Green Bay,17,-1.95,0
2005,Hampton,17,-9.2,0
2005,Hartford,8,-15.12,0
2005,Harvard,12,-6.73,0
2005,Hawaii,16,4.07,0
2005,High Point,13,-7.69,0
2005,Hofstra,21,2.74,0
2005,Holy Cross,25,5.88,0
2005,Houston,18,4.64,0
2005,Howard,5,-20.49,0
2005,Idaho State,9,-14.85,0
2005,Idaho,8,-6.94,0
2005,Illinois-Chicago,15,1.13,0
2005,Illinois State,17,3.58,0
2005,Illinois,37,24.1,1
2005,Indiana State,11,0.6,0
2005,Indiana,15,10.18,0
2005,Iona,15,-3.11,0
2005,Iowa State,19,11.37,1
2005,Iowa,21,14.97,1
2005,Fort Wayne,7,-11.58,0
2005,IUPUI,16,-0.53,0
2005,Jackson State,15,-15.63,0
2005,Jacksonville State,7,-12.85,0
2005,Jacksonville,16,-13.98,0
2005,James Madison,6,-14.41,0
2005,Kansas State,17,9.98,0
2005,Kansas,23,20.68,1
2005,Kent State,20,5.43,0
2005,Kentucky,28,19.16,1
2005,La Salle,10,-4.39,0
2005,Lafayette,9,-11.65,0
2005,Lamar,18,-2.19,0
2005,Lehigh,14,-6.73,0
2005,Liberty,13,-12.82,0
2005,Lipscomb,16,-12.11,0
2005,Long Beach State,10,-6.2,0
2005,Long Island University,14,-12.31,0
2005,Louisiana,20,5.71,1
2005,Louisiana-Monroe,8,-13.52,0
2005,Louisiana State,20,11.6,1
2005,Louisiana Tech,14,1.06,0
2005,Louisville,33,22.57,1
2005,Loyola (IL),13,-1.7,0
2005,Loyola Marymount,11,-1.17,0
2005,Loyola (MD),6,-14.01,0
2005,Maine,14,-7.04,0
2005,Manhattan,15,-1.12,0
2005,Marist,11,-7.02,0
2005,Marquette,19,6.6,0
2005,Marshall,6,-3.5,0
2005,Maryland-Baltimore County,11,-11.66,0
2005,Maryland-Eastern Shore,2,-33.1,0
2005,Maryland,19,13.76,0
2005,Massachusetts,16,0.12,0
2005,McNeese State,13,-8.4,0
2005,Memphis,22,11.3,0
2005,Mercer,16,-8.54,0
2005,Miami (FL),16,9.53,0
2005,Miami (OH),19,7.72,0
2005,Michigan State,26,20.47,1
2005,Michigan,13,4.79,0
2005,Middle Tennessee,19,2.29,0
2005,Milwaukee,26,10.41,1
2005,Minnesota,21,12.06,1
2005,Mississippi State,23,12.55,1
2005,Mississippi Valley State,13,-10.87,0
2005,Mississippi,14,5.43,0
2005,Missouri-Kansas City,16,-3.35,0
2005,Missouri State,19,9.89,0
2005,Missouri,16,7.3,0
2005,Monmouth,16,-6.58,0
2005,Montana State,14,-6.73,0
2005,Montana,18,-3.63,1
2005,Morehead State,11,-14.37,0
2005,Morgan State,14,-13.15,0
2005,Mount St. Mary's,7,-15.7,0
2005,Murray State,17,0.3,0
2005,Navy,9,-12.31,0
2005,Nebraska,14,9.39,0
2005,Nevada-Las Vegas,17,6.11,0
2005,Nevada,25,9.25,1
2005,New Hampshire,9,-10.06,0
2005,New Mexico State,6,-9.15,0
2005,New Mexico,26,11.09,1
2005,New Orleans,13,-3.21,0
2005,Niagara,20,3.12,1
2005,Nicholls State,6,-16.68,0
2005,Norfolk State,13,-11.27,0
2005,North Carolina-Asheville,11,-11.02,0
2005,North Carolina A&T,6,-17.11,0
2005,North Carolina-Greensboro,18,-7.23,0
2005,North Carolina State,21,16.16,1
2005,North Carolina-Wilmington,19,-1.55,0
2005,North Carolina,33,28.42,1
2005,North Texas,14,-4.26,0
2005,Northeastern,21,0.51,0
2005,Northern Arizona,11,-6.62,0
2005,Northern Illinois,11,1.27,0
2005,Northern Iowa,21,10.14,1
2005,Northwestern State,21,-1.67,0
2005,Northwestern,15,4.32,0
2005,Notre Dame,17,9.39,0
2005,Oakland,13,-2.66,1
2005,Ohio State,20,13.14,0
2005,Ohio,21,5.36,1
2005,Oklahoma State,26,21.4,1
2005,Oklahoma,25,19.96,1
2005,Old Dominion,28,5.97,1
2005,Oral Roberts,25,5.22,0
